"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"645",1,1,342,4,4,2,"13c7ad0",63,1
"655",1,1,177,5,5,2,"13c7ad0",64,1
"665",1,0,1387,2,1,2,"13c7ad0",65,1
"675",1,1,12,6,6,2,"13c7ad0",66,1
"685",0,1,456,5,1,2,"13c7ad0",67,1
"695",0,1,329,1,3,2,"13c7ad0",68,1
"705",1,1,491,4,4,2,"13c7ad0",69,1
"718",1,1,676,1,1,2,"13c7ad0",70,1
"725",0,1,432,4,1,2,"13c7ad0",71,1
"735",0,0,10,2,2,2,"13c7ad0",72,1
"745",1,1,413,6,6,2,"13c7ad0",73,1
"755",1,1,275,5,5,2,"13c7ad0",74,1
"765",1,1,255,3,3,2,"13c7ad0",75,1
"775",0,1,427,1,6,2,"13c7ad0",76,1
"785",0,1,396,2,1,2,"13c7ad0",77,1
"220",-1,-1,0,4,1,3,"1a09319",1,1
"320",0,0,249,6,6,3,"1a09319",2,1
"420",-1,-1,0,1,1,3,"1a09319",3,1
"520",1,0,499,1,5,3,"1a09319",4,1
"620",0,1,433,1,3,3,"1a09319",5,1
"719",1,1,281,3,3,3,"1a09319",6,1
"86",1,0,838,1,6,3,"1a09319",7,1
"96",0,0,517,4,4,3,"1a09319",8,1
"106",1,1,422,5,5,3,"1a09319",9,1
"116",0,1,586,1,2,3,"1a09319",10,1
"126",1,1,614,2,2,3,"1a09319",11,1
"136",1,1,689,2,2,3,"1a09319",12,1
"146",0,1,910,1,5,3,"1a09319",13,1
"156",0,1,524,1,4,3,"1a09319",14,1
"166",0,0,289,5,5,3,"1a09319",15,1
"176",1,1,287,1,1,3,"1a09319",16,1
"186",0,1,270,1,6,3,"1a09319",17,1
"196",1,1,417,4,4,3,"1a09319",18,1
"206",0,1,236,3,1,3,"1a09319",19,1
"2110",1,1,508,6,6,3,"1a09319",20,1
"226",0,0,358,3,3,3,"1a09319",21,1
"236",1,0,281,1,2,3,"1a09319",22,1
"246",0,0,246,6,6,3,"1a09319",23,1
"256",-1,-1,0,2,1,3,"1a09319",24,1
"266",-1,-1,0,3,3,3,"1a09319",25,1
"276",1,1,235,2,2,3,"1a09319",26,1
"286",0,0,197,4,4,3,"1a09319",27,1
"296",0,1,315,1,4,3,"1a09319",28,1
"306",1,1,1100,1,1,3,"1a09319",29,1
"3110",-1,-1,0,5,5,3,"1a09319",30,1
"326",0,1,308,1,3,3,"1a09319",31,1
"336",0,1,1488,1,5,3,"1a09319",32,1
"346",-1,-1,0,1,6,3,"1a09319",33,1
"356",1,1,237,5,5,3,"1a09319",34,1
"366",1,1,1972,6,6,3,"1a09319",35,1
