"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"293",0,1,251,4,1,3,"1f75812",28,1
"303",1,1,159,4,4,3,"1f75812",29,1
"315",1,1,192,6,6,3,"1f75812",30,1
"323",1,1,202,2,2,3,"1f75812",31,1
"333",1,1,291,3,3,3,"1f75812",32,1
"343",1,1,260,5,5,3,"1f75812",33,1
"353",0,1,209,3,1,3,"1f75812",34,1
"363",0,1,221,4,1,3,"1f75812",35,1
"373",1,1,235,3,3,3,"1f75812",36,1
"383",1,1,356,2,2,3,"1f75812",37,1
"393",0,1,228,1,6,3,"1f75812",38,1
"403",0,1,157,5,1,3,"1f75812",39,1
"415",1,1,177,6,6,3,"1f75812",40,1
"423",1,1,237,1,1,3,"1f75812",41,1
"433",1,1,291,5,5,3,"1f75812",42,1
"443",1,1,218,4,4,3,"1f75812",43,1
"453",1,0,935,1,2,3,"1f75812",44,1
"463",1,1,277,6,6,3,"1f75812",45,1
"473",1,1,222,4,4,3,"1f75812",46,1
"483",0,1,196,3,1,3,"1f75812",47,1
"493",1,1,261,3,3,3,"1f75812",48,1
"503",0,1,250,1,2,3,"1f75812",49,1
"515",1,1,222,2,2,3,"1f75812",50,1
"523",0,1,177,1,5,3,"1f75812",51,1
"533",1,1,227,5,5,3,"1f75812",52,1
"543",1,1,271,1,1,3,"1f75812",53,1
"553",0,1,232,1,6,3,"1f75812",54,1
"563",0,1,238,4,1,3,"1f75812",55,1
"573",0,1,240,5,1,3,"1f75812",56,1
"583",0,1,273,1,2,3,"1f75812",57,1
"593",1,1,228,2,2,3,"1f75812",58,1
"603",0,1,259,1,6,3,"1f75812",59,1
"615",1,1,379,5,5,3,"1f75812",60,1
"623",1,1,713,3,3,3,"1f75812",61,1
"633",0,1,249,1,3,3,"1f75812",62,1
"643",1,1,263,4,4,3,"1f75812",63,1
"653",1,1,254,6,6,3,"1f75812",64,1
"663",1,1,346,1,1,3,"1f75812",65,1
"673",0,1,354,1,4,3,"1f75812",66,1
"683",1,1,313,4,4,3,"1f75812",67,1
"693",1,1,207,6,6,3,"1f75812",68,1
"703",0,1,264,6,1,3,"1f75812",69,1
"714",1,1,219,5,5,3,"1f75812",70,1
