"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"454",0,1,246,5,1,3,"13d9a1d",44,1
"464",0,1,417,1,6,3,"13d9a1d",45,1
"474",0,1,357,1,4,3,"13d9a1d",46,1
"484",1,0,410,2,1,3,"13d9a1d",47,1
"494",1,1,805,2,2,3,"13d9a1d",48,1
"504",1,0,280,1,3,3,"13d9a1d",49,1
"517",1,1,120,5,5,3,"13d9a1d",50,1
"524",1,1,36,3,3,3,"13d9a1d",51,1
"534",1,1,338,6,6,3,"13d9a1d",52,1
"544",1,1,379,4,4,3,"13d9a1d",53,1
"554",1,1,362,1,1,3,"13d9a1d",54,1
"564",1,0,252,1,5,3,"13d9a1d",55,1
"574",1,1,336,4,4,3,"13d9a1d",56,1
"584",0,1,302,6,1,3,"13d9a1d",57,1
"594",1,0,384,1,2,3,"13d9a1d",58,1
"604",1,1,249,5,5,3,"13d9a1d",59,1
"617",0,1,310,1,5,3,"13d9a1d",60,1
"624",1,1,359,6,6,3,"13d9a1d",61,1
"634",0,1,392,1,4,3,"13d9a1d",62,1
"644",1,1,821,3,3,3,"13d9a1d",63,1
"654",1,1,592,2,2,3,"13d9a1d",64,1
"664",1,0,355,1,3,3,"13d9a1d",65,1
"674",1,1,342,1,1,3,"13d9a1d",66,1
"684",0,1,344,1,4,3,"13d9a1d",67,1
"694",1,1,507,1,1,3,"13d9a1d",68,1
"704",1,1,359,5,5,3,"13d9a1d",69,1
"716",1,1,523,4,4,3,"13d9a1d",70,1
"724",0,1,204,6,1,3,"13d9a1d",71,1
"734",1,0,447,2,1,3,"13d9a1d",72,1
"744",1,1,268,3,3,3,"13d9a1d",73,1
"754",1,0,491,5,1,3,"13d9a1d",74,1
"764",1,1,498,2,2,3,"13d9a1d",75,1
"774",0,1,370,3,1,3,"13d9a1d",76,1
"784",1,1,394,6,6,3,"13d9a1d",77,1
"218",0,1,852,2,1,2,"1584d36",1,1
"318",0,0,307,2,2,2,"1584d36",2,1
"418",0,0,260,3,3,2,"1584d36",3,1
